Sequential,Short,Name,DENOMINATORS,Tablename,unit,subsection,Column heading description in profile,AGG,order,Table descr
G176,VisDiff_SA2_SA_Total,Visitor from Different SA2 in South Australia Total,,G03,people,age_gender,Total,,176,Place of Usual Residence on Census Night by Age
G177,VisDiff_SA2_WA_0_14_yr,Visitor from Different SA2 in Western Australia Age 0 14 years,,G03,people,age_gender,0-14 years,,177,Place of Usual Residence on Census Night by Age
G178,VisDiff_SA2_WA_15_24_yr,Visitor from Different SA2 in Western Australia Age 15 24 years,,G03,people,age_gender,15-24 years,,178,Place of Usual Residence on Census Night by Age
G179,VisDiff_SA2_WA_25_34_yr,Visitor from Different SA2 in Western Australia Age 25 34 years,,G03,people,age_gender,25-34 years,,179,Place of Usual Residence on Census Night by Age
G180,VisDiff_SA2_WA_35_44_yr,Visitor from Different SA2 in Western Australia Age 35 44 years,,G03,people,age_gender,35-44 years,,180,Place of Usual Residence on Census Night by Age
G181,VisDiff_SA2_WA_45_54_yr,Visitor from Different SA2 in Western Australia Age 45 54 years,,G03,people,age_gender,45-54 years,,181,Place of Usual Residence on Census Night by Age
G182,VisDiff_SA2_WA_55_64_yr,Visitor from Different SA2 in Western Australia Age 55 64 years,,G03,people,age_gender,55-64 years,,182,Place of Usual Residence on Census Night by Age
G183,VisDiff_SA2_WA_65_74_yr,Visitor from Different SA2 in Western Australia Age 65 74 years,,G03,people,age_gender,65-74 years,,183,Place of Usual Residence on Census Night by Age
G184,VisDiff_SA2_WA_75_84_yr,Visitor from Different SA2 in Western Australia Age 75 84 years,,G03,people,age_gender,75-84 years,,184,Place of Usual Residence on Census Night by Age
G185,VisDiff_SA2_WA_85ov,Visitor from Different SA2 in Western Australia Age 85 years and over,,G03,people,age_gender,85 years and over,,185,Place of Usual Residence on Census Night by Age
G186,VisDiff_SA2_WA_Total,Visitor from Different SA2 in Western Australia Total,,G03,people,age_gender,Total,,186,Place of Usual Residence on Census Night by Age
G187,VisDiff_SA2_TAS_0_14_yr,Visitor from Different SA2 in Tasmania Age 0 14 years,,G03,people,age_gender,0-14 years,,187,Place of Usual Residence on Census Night by Age
G188,VisDiff_SA2_TAS_15_24_yr,Visitor from Different SA2 in Tasmania Age 15 24 years,,G03,people,age_gender,15-24 years,,188,Place of Usual Residence on Census Night by Age
G189,VisDiff_SA2_TAS_25_34_yr,Visitor from Different SA2 in Tasmania Age 25 34 years,,G03,people,age_gender,25-34 years,,189,Place of Usual Residence on Census Night by Age
G190,VisDiff_SA2_TAS_35_44_yr,Visitor from Different SA2 in Tasmania Age 35 44 years,,G03,people,age_gender,35-44 years,,190,Place of Usual Residence on Census Night by Age
G191,VisDiff_SA2_TAS_45_54_yr,Visitor from Different SA2 in Tasmania Age 45 54 years,,G03,people,age_gender,45-54 years,,191,Place of Usual Residence on Census Night by Age
G192,VisDiff_SA2_TAS_55_64_yr,Visitor from Different SA2 in Tasmania Age 55 64 years,,G03,people,age_gender,55-64 years,,192,Place of Usual Residence on Census Night by Age
G193,VisDiff_SA2_TAS_65_74_yr,Visitor from Different SA2 in Tasmania Age 65 74 years,,G03,people,age_gender,65-74 years,,193,Place of Usual Residence on Census Night by Age
G194,VisDiff_SA2_TAS_75_84_yr,Visitor from Different SA2 in Tasmania Age 75 84 years,,G03,people,age_gender,75-84 years,,194,Place of Usual Residence on Census Night by Age
G195,VisDiff_SA2_TAS_85ov,Visitor from Different SA2 in Tasmania Age 85 years and over,,G03,people,age_gender,85 years and over,,195,Place of Usual Residence on Census Night by Age
G196,VisDiff_SA2_TAS_Total,Visitor from Different SA2 in Tasmania Total,,G03,people,age_gender,Total,,196,Place of Usual Residence on Census Night by Age
G197,VisDiff_SA2_NT_0_14_yr,Visitor from Different SA2 in Northern Territory Age 0 14 years,,G03,people,age_gender,0-14 years,,197,Place of Usual Residence on Census Night by Age
G198,VisDiff_SA2_NT_15_24_yr,Visitor from Different SA2 in Northern Territory Age 15 24 years,,G03,people,age_gender,15-24 years,,198,Place of Usual Residence on Census Night by Age
G199,VisDiff_SA2_NT_25_34_yr,Visitor from Different SA2 in Northern Territory Age 25 34 years,,G03,people,age_gender,25-34 years,,199,Place of Usual Residence on Census Night by Age
G200,VisDiff_SA2_NT_35_44_yr,Visitor from Different SA2 in Northern Territory Age 35 44 years,,G03,people,age_gender,35-44 years,,200,Place of Usual Residence on Census Night by Age
G201,VisDiff_SA2_NT_45_54_yr,Visitor from Different SA2 in Northern Territory Age 45 54 years,,G03,people,age_gender,45-54 years,,201,Place of Usual Residence on Census Night by Age
G202,VisDiff_SA2_NT_55_64_yr,Visitor from Different SA2 in Northern Territory Age 55 64 years,,G03,people,age_gender,55-64 years,,202,Place of Usual Residence on Census Night by Age
G203,VisDiff_SA2_NT_65_74_yr,Visitor from Different SA2 in Northern Territory Age 65 74 years,,G03,people,age_gender,65-74 years,,203,Place of Usual Residence on Census Night by Age
G204,VisDiff_SA2_NT_75_84_yr,Visitor from Different SA2 in Northern Territory Age 75 84 years,,G03,people,age_gender,75-84 years,,204,Place of Usual Residence on Census Night by Age
G205,VisDiff_SA2_NT_85ov,Visitor from Different SA2 in Northern Territory Age 85 years and over,,G03,people,age_gender,85 years and over,,205,Place of Usual Residence on Census Night by Age
G206,VisDiff_SA2_NT_Total,Visitor from Different SA2 in Northern Territory Total,,G03,people,age_gender,Total,,206,Place of Usual Residence on Census Night by Age
G207,VisDiff_SA2_ACT_0_14_yr,Visitor from Different SA2 in Australian Capital Territory Age 0 14 years,,G03,people,age_gender,0-14 years,,207,Place of Usual Residence on Census Night by Age
G208,VisDiff_SA2_ACT_15_24_yr,Visitor from Different SA2 in Australian Capital Territory Age 15 24 years,,G03,people,age_gender,15-24 years,,208,Place of Usual Residence on Census Night by Age
G209,VisDiff_SA2_ACT_25_34_yr,Visitor from Different SA2 in Australian Capital Territory Age 25 34 years,,G03,people,age_gender,25-34 years,,209,Place of Usual Residence on Census Night by Age
G210,VisDiff_SA2_ACT_35_44_yr,Visitor from Different SA2 in Australian Capital Territory Age 35 44 years,,G03,people,age_gender,35-44 years,,210,Place of Usual Residence on Census Night by Age
G211,VisDiff_SA2_ACT_45_54_yr,Visitor from Different SA2 in Australian Capital Territory Age 45 54 years,,G03,people,age_gender,45-54 years,,211,Place of Usual Residence on Census Night by Age
G212,VisDiff_SA2_ACT_55_64_yr,Visitor from Different SA2 in Australian Capital Territory Age 55 64 years,,G03,people,age_gender,55-64 years,,212,Place of Usual Residence on Census Night by Age
G213,VisDiff_SA2_ACT_65_74_yr,Visitor from Different SA2 in Australian Capital Territory Age 65 74 years,,G03,people,age_gender,65-74 years,,213,Place of Usual Residence on Census Night by Age
G214,VisDiff_SA2_ACT_75_84_yr,Visitor from Different SA2 in Australian Capital Territory Age 75 84 years,,G03,people,age_gender,75-84 years,,214,Place of Usual Residence on Census Night by Age
G215,VisDiff_SA2_ACT_85ov,Visitor from Different SA2 in Australian Capital Territory Age 85 years and over,,G03,people,age_gender,85 years and over,,215,Place of Usual Residence on Census Night by Age
G216,VisDiff_SA2_ACT_Total,Visitor from Different SA2 in Australian Capital Territory Total,,G03,people,age_gender,Total,,216,Place of Usual Residence on Census Night by Age
G217,VisDiff_SA2_OT_0_14_yr,Visitor from Different SA2 in Other Territories Age 0 14 years,,G03,people,age_gender,0-14 years,,217,Place of Usual Residence on Census Night by Age
G218,VisDiff_SA2_OT_15_24_yr,Visitor from Different SA2 in Other Territories Age 15 24 years,,G03,people,age_gender,15-24 years,,218,Place of Usual Residence on Census Night by Age
G219,VisDiff_SA2_OT_25_34_yr,Visitor from Different SA2 in Other Territories Age 25 34 years,,G03,people,age_gender,25-34 years,,219,Place of Usual Residence on Census Night by Age
G220,VisDiff_SA2_OT_35_44_yr,Visitor from Different SA2 in Other Territories Age 35 44 years,,G03,people,age_gender,35-44 years,,220,Place of Usual Residence on Census Night by Age
G221,VisDiff_SA2_OT_45_54_yr,Visitor from Different SA2 in Other Territories Age 45 54 years,,G03,people,age_gender,45-54 years,,221,Place of Usual Residence on Census Night by Age
G222,VisDiff_SA2_OT_55_64_yr,Visitor from Different SA2 in Other Territories Age 55 64 years,,G03,people,age_gender,55-64 years,,222,Place of Usual Residence on Census Night by Age
G223,VisDiff_SA2_OT_65_74_yr,Visitor from Different SA2 in Other Territories Age 65 74 years,,G03,people,age_gender,65-74 years,,223,Place of Usual Residence on Census Night by Age
G224,VisDiff_SA2_OT_75_84_yr,Visitor from Different SA2 in Other Territories Age 75 84 years,,G03,people,age_gender,75-84 years,,224,Place of Usual Residence on Census Night by Age
G225,VisDiff_SA2_OT_85ov,Visitor from Different SA2 in Other Territories Age 85 years and over,,G03,people,age_gender,85 years and over,,225,Place of Usual Residence on Census Night by Age
G226,VisDiff_SA2_OT_Total,Visitor from Different SA2 in Other Territories Total,,G03,people,age_gender,Total,,226,Place of Usual Residence on Census Night by Age
G227,VisDiff_SA2_Tot_0_14_yr,Visitor from Different SA2 in Total Age 0 14 years,,G03,people,age_gender,0-14 years,,227,Place of Usual Residence on Census Night by Age
G228,VisDiff_SA2_Tot_15_24_yr,Visitor from Different SA2 in Total Age 15 24 years,,G03,people,age_gender,15-24 years,,228,Place of Usual Residence on Census Night by Age
G229,VisDiff_SA2_Tot_25_34_yr,Visitor from Different SA2 in Total Age 25 34 years,,G03,people,age_gender,25-34 years,,229,Place of Usual Residence on Census Night by Age
G230,VisDiff_SA2_Tot_35_44_yr,Visitor from Different SA2 in Total Age 35 44 years,,G03,people,age_gender,35-44 years,,230,Place of Usual Residence on Census Night by Age
G231,VisDiff_SA2_Tot_45_54_yr,Visitor from Different SA2 in Total Age 45 54 years,,G03,people,age_gender,45-54 years,,231,Place of Usual Residence on Census Night by Age
G232,VisDiff_SA2_Tot_55_64_yr,Visitor from Different SA2 in Total Age 55 64 years,,G03,people,age_gender,55-64 years,,232,Place of Usual Residence on Census Night by Age
G233,VisDiff_SA2_Tot_65_74_yr,Visitor from Different SA2 in Total Age 65 74 years,,G03,people,age_gender,65-74 years,,233,Place of Usual Residence on Census Night by Age
G234,VisDiff_SA2_Tot_75_84_yr,Visitor from Different SA2 in Total Age 75 84 years,,G03,people,age_gender,75-84 years,,234,Place of Usual Residence on Census Night by Age
G235,VisDiff_SA2_Tot_85ov,Visitor from Different SA2 in Total Age 85 years and over,,G03,people,age_gender,85 years and over,,235,Place of Usual Residence on Census Night by Age
G236,VisDiff_SA2_Tot_Total,Visitor from Different SA2 in Total Total,,G03,people,age_gender,Total,,236,Place of Usual Residence on Census Night by Age
G237,Vis_Tot_Visitrs_0_14_yr,Visitor from Total visitors Age 0 14 years,,G03,people,age_gender,0-14 years,,237,Place of Usual Residence on Census Night by Age
G238,Vis_Tot_Visitrs_15_24_yr,Visitor from Total visitors Age 15 24 years,,G03,people,age_gender,15-24 years,,238,Place of Usual Residence on Census Night by Age
G239,Vis_Tot_Visitrs_25_34_yr,Visitor from Total visitors Age 25 34 years,,G03,people,age_gender,25-34 years,,239,Place of Usual Residence on Census Night by Age
G240,Vis_Tot_Visitrs_35_44_yr,Visitor from Total visitors Age 35 44 years,,G03,people,age_gender,35-44 years,,240,Place of Usual Residence on Census Night by Age
G241,Vis_Tot_Visitrs_45_54_yr,Visitor from Total visitors Age 45 54 years,,G03,people,age_gender,45-54 years,,241,Place of Usual Residence on Census Night by Age
G242,Vis_Tot_Visitrs_55_64_yr,Visitor from Total visitors Age 55 64 years,,G03,people,age_gender,55-64 years,,242,Place of Usual Residence on Census Night by Age
G243,Vis_Tot_Visitrs_65_74_yr,Visitor from Total visitors Age 65 74 years,,G03,people,age_gender,65-74 years,,243,Place of Usual Residence on Census Night by Age
G244,Vis_Tot_Visitrs_75_84_yr,Visitor from Total visitors Age 75 84 years,,G03,people,age_gender,75-84 years,,244,Place of Usual Residence on Census Night by Age
G245,Vis_Tot_Visitrs_85ov,Visitor from Total visitors Age 85 years and over,,G03,people,age_gender,85 years and over,,245,Place of Usual Residence on Census Night by Age
G246,Vis_Tot_Visitrs_Total,Visitor from Total visitors Total,,G03,people,age_gender,Total,,246,Place of Usual Residence on Census Night by Age
G247,Total_0_14_yr,Total Age 0 14 years,,G03,people,age_gender,0-14 years,,247,Place of Usual Residence on Census Night by Age
G248,Total_15_24_yr,Total Age 15 24 years,,G03,people,age_gender,15-24 years,,248,Place of Usual Residence on Census Night by Age
G249,Total_25_34_yr,Total Age 25 34 years,,G03,people,age_gender,25-34 years,,249,Place of Usual Residence on Census Night by Age
G250,Total_35_44_yr,Total Age 35 44 years,,G03,people,age_gender,35-44 years,,250,Place of Usual Residence on Census Night by Age
G251,Total_45_54_yr,Total Age 45 54 years,,G03,people,age_gender,45-54 years,,251,Place of Usual Residence on Census Night by Age
G252,Total_55_64_yr,Total Age 55 64 years,,G03,people,age_gender,55-64 years,,252,Place of Usual Residence on Census Night by Age
G253,Total_65_74_yr,Total Age 65 74 years,,G03,people,age_gender,65-74 years,,253,Place of Usual Residence on Census Night by Age
G254,Total_75_84_yr,Total Age 75 84 years,,G03,people,age_gender,75-84 years,,254,Place of Usual Residence on Census Night by Age
G255,Total_85ov,Total Age 85 years and over,,G03,people,age_gender,85 years and over,,255,Place of Usual Residence on Census Night by Age
G256,Total_Total,Total Total,,G03,people,age_gender,Total,,256,Place of Usual Residence on Census Night by Age
G563,M_15_19_yr_Married,Males 15 19 years Married,,G05,people,families,Married|MALES,,563,Registered Marital Status by Age by Sex
G564,M_15_19_yr_Separated,Males 15 19 years Separated,,G05,people,families,Separated|MALES,,564,Registered Marital Status by Age by Sex
G565,M_15_19_yr_Divorced,Males 15 19 years Divorced,,G05,people,families,Divorced|MALES,,565,Registered Marital Status by Age by Sex
G566,M_15_19_yr_Widowed,Males 15 19 years Widowed,,G05,people,families,Widowed|MALES,,566,Registered Marital Status by Age by Sex
G567,M_15_19_yr_Never_Married,Males 15 19 years Never Married,,G05,people,families,Never Married|MALES,,567,Registered Marital Status by Age by Sex
G568,M_15_19_yr_Tot,Males 15 19 years Total,,G05,people,families,Total|MALES,,568,Registered Marital Status by Age by Sex
G569,M_20_24_yr_Married,Males 20 24 years Married,,G05,people,families,Married|MALES,,569,Registered Marital Status by Age by Sex
G570,M_20_24_yr_Separated,Males 20 24 years Separated,,G05,people,families,Separated|MALES,,570,Registered Marital Status by Age by Sex
G571,M_20_24_yr_Divorced,Males 20 24 years Divorced,,G05,people,families,Divorced|MALES,,571,Registered Marital Status by Age by Sex
G572,M_20_24_yr_Widowed,Males 20 24 years Widowed,,G05,people,families,Widowed|MALES,,572,Registered Marital Status by Age by Sex
G573,M_20_24_yr_Never_Married,Males 20 24 years Never Married,,G05,people,families,Never Married|MALES,,573,Registered Marital Status by Age by Sex
G574,M_20_24_yr_Tot,Males 20 24 years Total,,G05,people,families,Total|MALES,,574,Registered Marital Status by Age by Sex
G575,M_25_34_yr_Married,Males 25 34 years Married,,G05,people,families,Married|MALES,,575,Registered Marital Status by Age by Sex
G576,M_25_34_yr_Separated,Males 25 34 years Separated,,G05,people,families,Separated|MALES,,576,Registered Marital Status by Age by Sex
G577,M_25_34_yr_Divorced,Males 25 34 years Divorced,,G05,people,families,Divorced|MALES,,577,Registered Marital Status by Age by Sex
G578,M_25_34_yr_Widowed,Males 25 34 years Widowed,,G05,people,families,Widowed|MALES,,578,Registered Marital Status by Age by Sex
G579,M_25_34_yr_Never_Married,Males 25 34 years Never Married,,G05,people,families,Never Married|MALES,,579,Registered Marital Status by Age by Sex
G580,M_25_34_yr_Tot,Males 25 34 years Total,,G05,people,families,Total|MALES,,580,Registered Marital Status by Age by Sex
G581,M_35_44_yr_Married,Males 35 44 years Married,,G05,people,families,Married|MALES,,581,Registered Marital Status by Age by Sex
G582,M_35_44_yr_Separated,Males 35 44 years Separated,,G05,people,families,Separated|MALES,,582,Registered Marital Status by Age by Sex
G583,M_35_44_yr_Divorced,Males 35 44 years Divorced,,G05,people,families,Divorced|MALES,,583,Registered Marital Status by Age by Sex
G584,M_35_44_yr_Widowed,Males 35 44 years Widowed,,G05,people,families,Widowed|MALES,,584,Registered Marital Status by Age by Sex
G585,M_35_44_yr_Never_Married,Males 35 44 years Never Married,,G05,people,families,Never Married|MALES,,585,Registered Marital Status by Age by Sex
G586,M_35_44_yr_Tot,Males 35 44 years Total,,G05,people,families,Total|MALES,,586,Registered Marital Status by Age by Sex
