Sequential,Short,Name,DENOMINATORS,Tablename,unit,subsection,Column heading description in profile,AGG,order,Table descr
B207,B03_VisDiff_SA2_ACT_0_14_yr,Visitor from Different SA2 in Australian Capital Territory Age 0-14 years,B03_VisDiff_SA2_ACT_Total,B03,people,age_gender,0-14 years,,207,Place of Usual Residence on Census Night
B206,B03_VisDiff_SA2_NT_Total,Visitor from Different SA2 in Northern Territory Total,B03_Vis_Tot_Visitrs_Total,B03,people,age_gender,Total,,206,Place of Usual Residence on Census Night
B205,B03_VisDiff_SA2_NT_85ov,Visitor from Different SA2 in Northern Territory Age 85 years and over,B03_VisDiff_SA2_NT_Total,B03,people,age_gender,85 years and over,,205,Place of Usual Residence on Census Night
B204,B03_VisDiff_SA2_NT_75_84_yr,Visitor from Different SA2 in Northern Territory Age 75-84 years,B03_VisDiff_SA2_NT_Total,B03,people,age_gender,75-84 years,,204,Place of Usual Residence on Census Night
B203,B03_VisDiff_SA2_NT_65_74_yr,Visitor from Different SA2 in Northern Territory Age 65-74 years,B03_VisDiff_SA2_NT_Total,B03,people,age_gender,65-74 years,,203,Place of Usual Residence on Census Night
B202,B03_VisDiff_SA2_NT_55_64_yr,Visitor from Different SA2 in Northern Territory Age 55-64 years,B03_VisDiff_SA2_NT_Total,B03,people,age_gender,55-64 years,,202,Place of Usual Residence on Census Night
B201,B03_VisDiff_SA2_NT_45_54_yr,Visitor from Different SA2 in Northern Territory Age 45-54 years,B03_VisDiff_SA2_NT_Total,B03,people,age_gender,45-54 years,,201,Place of Usual Residence on Census Night
B200,B03_VisDiff_SA2_NT_35_44_yr,Visitor from Different SA2 in Northern Territory Age 35-44 years,B03_VisDiff_SA2_NT_Total,B03,people,age_gender,35-44 years,,200,Place of Usual Residence on Census Night
B199,B03_VisDiff_SA2_NT_25_34_yr,Visitor from Different SA2 in Northern Territory Age 25-34 years,B03_VisDiff_SA2_NT_Total,B03,people,age_gender,25-34 years,,199,Place of Usual Residence on Census Night
B198,B03_VisDiff_SA2_NT_15_24_yr,Visitor from Different SA2 in Northern Territory Age 15-24 years,B03_VisDiff_SA2_NT_Total,B03,people,age_gender,15-24 years,,198,Place of Usual Residence on Census Night
B197,B03_VisDiff_SA2_NT_0_14_yr,Visitor from Different SA2 in Northern Territory Age 0-14 years,B03_VisDiff_SA2_NT_Total,B03,people,age_gender,0-14 years,,197,Place of Usual Residence on Census Night
B196,B03_VisDiff_SA2_TAS_Total,Visitor from Different SA2 in Tasmania Total,B03_Vis_Tot_Visitrs_Total,B03,people,age_gender,Total,,196,Place of Usual Residence on Census Night
B195,B03_VisDiff_SA2_TAS_85ov,Visitor from Different SA2 in Tasmania Age 85 years and over,B03_VisDiff_SA2_TAS_Total,B03,people,age_gender,85 years and over,,195,Place of Usual Residence on Census Night
B194,B03_VisDiff_SA2_TAS_75_84_yr,Visitor from Different SA2 in Tasmania Age 75-84 years,B03_VisDiff_SA2_TAS_Total,B03,people,age_gender,75-84 years,,194,Place of Usual Residence on Census Night
B193,B03_VisDiff_SA2_TAS_65_74_yr,Visitor from Different SA2 in Tasmania Age 65-74 years,B03_VisDiff_SA2_TAS_Total,B03,people,age_gender,65-74 years,,193,Place of Usual Residence on Census Night
B192,B03_VisDiff_SA2_TAS_55_64_yr,Visitor from Different SA2 in Tasmania Age 55-64 years,B03_VisDiff_SA2_TAS_Total,B03,people,age_gender,55-64 years,,192,Place of Usual Residence on Census Night
B191,B03_VisDiff_SA2_TAS_45_54_yr,Visitor from Different SA2 in Tasmania Age 45-54 years,B03_VisDiff_SA2_TAS_Total,B03,people,age_gender,45-54 years,,191,Place of Usual Residence on Census Night
B190,B03_VisDiff_SA2_TAS_35_44_yr,Visitor from Different SA2 in Tasmania Age 35-44 years,B03_VisDiff_SA2_TAS_Total,B03,people,age_gender,35-44 years,,190,Place of Usual Residence on Census Night
B189,B03_VisDiff_SA2_TAS_25_34_yr,Visitor from Different SA2 in Tasmania Age 25-34 years,B03_VisDiff_SA2_TAS_Total,B03,people,age_gender,25-34 years,,189,Place of Usual Residence on Census Night
B188,B03_VisDiff_SA2_TAS_15_24_yr,Visitor from Different SA2 in Tasmania Age 15-24 years,B03_VisDiff_SA2_TAS_Total,B03,people,age_gender,15-24 years,,188,Place of Usual Residence on Census Night
B187,B03_VisDiff_SA2_TAS_0_14_yr,Visitor from Different SA2 in Tasmania Age 0-14 years,B03_VisDiff_SA2_TAS_Total,B03,people,age_gender,0-14 years,,187,Place of Usual Residence on Census Night
B186,B03_VisDiff_SA2_WA_Total,Visitor from Different SA2 in Western Australia Total,B03_Vis_Tot_Visitrs_Total,B03,people,age_gender,Total,,186,Place of Usual Residence on Census Night
B185,B03_VisDiff_SA2_WA_85ov,Visitor from Different SA2 in Western Australia Age 85 years and over,B03_VisDiff_SA2_WA_Total,B03,people,age_gender,85 years and over,,185,Place of Usual Residence on Census Night
B184,B03_VisDiff_SA2_WA_75_84_yr,Visitor from Different SA2 in Western Australia Age 75-84 years,B03_VisDiff_SA2_WA_Total,B03,people,age_gender,75-84 years,,184,Place of Usual Residence on Census Night
B183,B03_VisDiff_SA2_WA_65_74_yr,Visitor from Different SA2 in Western Australia Age 65-74 years,B03_VisDiff_SA2_WA_Total,B03,people,age_gender,65-74 years,,183,Place of Usual Residence on Census Night
B182,B03_VisDiff_SA2_WA_55_64_yr,Visitor from Different SA2 in Western Australia Age 55-64 years,B03_VisDiff_SA2_WA_Total,B03,people,age_gender,55-64 years,,182,Place of Usual Residence on Census Night
B181,B03_VisDiff_SA2_WA_45_54_yr,Visitor from Different SA2 in Western Australia Age 45-54 years,B03_VisDiff_SA2_WA_Total,B03,people,age_gender,45-54 years,,181,Place of Usual Residence on Census Night
B180,B03_VisDiff_SA2_WA_35_44_yr,Visitor from Different SA2 in Western Australia Age 35-44 years,B03_VisDiff_SA2_WA_Total,B03,people,age_gender,35-44 years,,180,Place of Usual Residence on Census Night
B179,B03_VisDiff_SA2_WA_25_34_yr,Visitor from Different SA2 in Western Australia Age 25-34 years,B03_VisDiff_SA2_WA_Total,B03,people,age_gender,25-34 years,,179,Place of Usual Residence on Census Night
B178,B03_VisDiff_SA2_WA_15_24_yr,Visitor from Different SA2 in Western Australia Age 15-24 years,B03_VisDiff_SA2_WA_Total,B03,people,age_gender,15-24 years,,178,Place of Usual Residence on Census Night
B177,B03_VisDiff_SA2_WA_0_14_yr,Visitor from Different SA2 in Western Australia Age 0-14 years,B03_VisDiff_SA2_WA_Total,B03,people,age_gender,0-14 years,,177,Place of Usual Residence on Census Night
B176,B03_VisDiff_SA2_SA_Total,Visitor from Different SA2 in South Australia Total,B03_Vis_Tot_Visitrs_Total,B03,people,age_gender,Total,,176,Place of Usual Residence on Census Night
B175,B03_VisDiff_SA2_SA_85ov,Visitor from Different SA2 in South Australia Age 85 years and over,B03_VisDiff_SA2_SA_Total,B03,people,age_gender,85 years and over,,175,Place of Usual Residence on Census Night
B174,B03_VisDiff_SA2_SA_75_84_yr,Visitor from Different SA2 in South Australia Age 75-84 years,B03_VisDiff_SA2_SA_Total,B03,people,age_gender,75-84 years,,174,Place of Usual Residence on Census Night
B173,B03_VisDiff_SA2_SA_65_74_yr,Visitor from Different SA2 in South Australia Age 65-74 years,B03_VisDiff_SA2_SA_Total,B03,people,age_gender,65-74 years,,173,Place of Usual Residence on Census Night
B172,B03_VisDiff_SA2_SA_55_64_yr,Visitor from Different SA2 in South Australia Age 55-64 years,B03_VisDiff_SA2_SA_Total,B03,people,age_gender,55-64 years,,172,Place of Usual Residence on Census Night
B171,B03_VisDiff_SA2_SA_45_54_yr,Visitor from Different SA2 in South Australia Age 45-54 years,B03_VisDiff_SA2_SA_Total,B03,people,age_gender,45-54 years,,171,Place of Usual Residence on Census Night
B170,B03_VisDiff_SA2_SA_35_44_yr,Visitor from Different SA2 in South Australia Age 35-44 years,B03_VisDiff_SA2_SA_Total,B03,people,age_gender,35-44 years,,170,Place of Usual Residence on Census Night
B169,B03_VisDiff_SA2_SA_25_34_yr,Visitor from Different SA2 in South Australia Age 25-34 years,B03_VisDiff_SA2_SA_Total,B03,people,age_gender,25-34 years,,169,Place of Usual Residence on Census Night
B168,B03_VisDiff_SA2_SA_15_24_yr,Visitor from Different SA2 in South Australia Age 15-24 years,B03_VisDiff_SA2_SA_Total,B03,people,age_gender,15-24 years,,168,Place of Usual Residence on Census Night
B167,B03_VisDiff_SA2_SA_0_14_yr,Visitor from Different SA2 in South Australia Age 0-14 years,B03_VisDiff_SA2_SA_Total,B03,people,age_gender,0-14 years,,167,Place of Usual Residence on Census Night
B166,B03_VisDiff_SA2_QLD_Total,Visitor from Different SA2 in Queensland Total,B03_Vis_Tot_Visitrs_Total,B03,people,age_gender,Total,,166,Place of Usual Residence on Census Night
B165,B03_VisDiff_SA2_QLD_85ov,Visitor from Different SA2 in Queensland Age 85 years and over,B03_VisDiff_SA2_QLD_Total,B03,people,age_gender,85 years and over,,165,Place of Usual Residence on Census Night
B164,B03_VisDiff_SA2_QLD_75_84_yr,Visitor from Different SA2 in Queensland Age 75-84 years,B03_VisDiff_SA2_QLD_Total,B03,people,age_gender,75-84 years,,164,Place of Usual Residence on Census Night
B163,B03_VisDiff_SA2_QLD_65_74_yr,Visitor from Different SA2 in Queensland Age 65-74 years,B03_VisDiff_SA2_QLD_Total,B03,people,age_gender,65-74 years,,163,Place of Usual Residence on Census Night
B162,B03_VisDiff_SA2_QLD_55_64_yr,Visitor from Different SA2 in Queensland Age 55-64 years,B03_VisDiff_SA2_QLD_Total,B03,people,age_gender,55-64 years,,162,Place of Usual Residence on Census Night
B161,B03_VisDiff_SA2_QLD_45_54_yr,Visitor from Different SA2 in Queensland Age 45-54 years,B03_VisDiff_SA2_QLD_Total,B03,people,age_gender,45-54 years,,161,Place of Usual Residence on Census Night
B160,B03_VisDiff_SA2_QLD_35_44_yr,Visitor from Different SA2 in Queensland Age 35-44 years,B03_VisDiff_SA2_QLD_Total,B03,people,age_gender,35-44 years,,160,Place of Usual Residence on Census Night
B159,B03_VisDiff_SA2_QLD_25_34_yr,Visitor from Different SA2 in Queensland Age 25-34 years,B03_VisDiff_SA2_QLD_Total,B03,people,age_gender,25-34 years,,159,Place of Usual Residence on Census Night
B158,B03_VisDiff_SA2_QLD_15_24_yr,Visitor from Different SA2 in Queensland Age 15-24 years,B03_VisDiff_SA2_QLD_Total,B03,people,age_gender,15-24 years,,158,Place of Usual Residence on Census Night
B157,B03_VisDiff_SA2_QLD_0_14_yr,Visitor from Different SA2 in Queensland Age 0-14 years,B03_VisDiff_SA2_QLD_Total,B03,people,age_gender,0-14 years,,157,Place of Usual Residence on Census Night
B156,B03_VisDiff_SA2_VIC_Total,Visitor from Different SA2 in Victoria Total,B03_Vis_Tot_Visitrs_Total,B03,people,age_gender,Total,,156,Place of Usual Residence on Census Night
B155,B03_VisDiff_SA2_VIC_85ov,Visitor from Different SA2 in Victoria Age 85 years and over,B03_VisDiff_SA2_VIC_Total,B03,people,age_gender,85 years and over,,155,Place of Usual Residence on Census Night
B154,B03_VisDiff_SA2_VIC_75_84_yr,Visitor from Different SA2 in Victoria Age 75-84 years,B03_VisDiff_SA2_VIC_Total,B03,people,age_gender,75-84 years,,154,Place of Usual Residence on Census Night
B153,B03_VisDiff_SA2_VIC_65_74_yr,Visitor from Different SA2 in Victoria Age 65-74 years,B03_VisDiff_SA2_VIC_Total,B03,people,age_gender,65-74 years,,153,Place of Usual Residence on Census Night
B152,B03_VisDiff_SA2_VIC_55_64_yr,Visitor from Different SA2 in Victoria Age 55-64 years,B03_VisDiff_SA2_VIC_Total,B03,people,age_gender,55-64 years,,152,Place of Usual Residence on Census Night
B151,B03_VisDiff_SA2_VIC_45_54_yr,Visitor from Different SA2 in Victoria Age 45-54 years,B03_VisDiff_SA2_VIC_Total,B03,people,age_gender,45-54 years,,151,Place of Usual Residence on Census Night
B150,B03_VisDiff_SA2_VIC_35_44_yr,Visitor from Different SA2 in Victoria Age 35-44 years,B03_VisDiff_SA2_VIC_Total,B03,people,age_gender,35-44 years,,150,Place of Usual Residence on Census Night
B149,B03_VisDiff_SA2_VIC_25_34_yr,Visitor from Different SA2 in Victoria Age 25-34 years,B03_VisDiff_SA2_VIC_Total,B03,people,age_gender,25-34 years,,149,Place of Usual Residence on Census Night
B148,B03_VisDiff_SA2_VIC_15_24_yr,Visitor from Different SA2 in Victoria Age 15-24 years,B03_VisDiff_SA2_VIC_Total,B03,people,age_gender,15-24 years,,148,Place of Usual Residence on Census Night
B147,B03_VisDiff_SA2_VIC_0_14_yr,Visitor from Different SA2 in Victoria Age 0-14 years,B03_VisDiff_SA2_VIC_Total,B03,people,age_gender,0-14 years,,147,Place of Usual Residence on Census Night
B146,B03_VisDiff_SA2_NSW_Total,Visitor from Different SA2 in New South Wales Total,B03_Vis_Tot_Visitrs_Total,B03,people,age_gender,Total,,146,Place of Usual Residence on Census Night
B145,B03_VisDiff_SA2_NSW_85ov,Visitor from Different SA2 in New South Wales Age 85 years and over,B03_VisDiff_SA2_NSW_Total,B03,people,age_gender,85 years and over,,145,Place of Usual Residence on Census Night
B144,B03_VisDiff_SA2_NSW_75_84_yr,Visitor from Different SA2 in New South Wales Age 75-84 years,B03_VisDiff_SA2_NSW_Total,B03,people,age_gender,75-84 years,,144,Place of Usual Residence on Census Night
B143,B03_VisDiff_SA2_NSW_65_74_yr,Visitor from Different SA2 in New South Wales Age 65-74 years,B03_VisDiff_SA2_NSW_Total,B03,people,age_gender,65-74 years,,143,Place of Usual Residence on Census Night
B142,B03_VisDiff_SA2_NSW_55_64_yr,Visitor from Different SA2 in New South Wales Age 55-64 years,B03_VisDiff_SA2_NSW_Total,B03,people,age_gender,55-64 years,,142,Place of Usual Residence on Census Night
B141,B03_VisDiff_SA2_NSW_45_54_yr,Visitor from Different SA2 in New South Wales Age 45-54 years,B03_VisDiff_SA2_NSW_Total,B03,people,age_gender,45-54 years,,141,Place of Usual Residence on Census Night
B140,B03_VisDiff_SA2_NSW_35_44_yr,Visitor from Different SA2 in New South Wales Age 35-44 years,B03_VisDiff_SA2_NSW_Total,B03,people,age_gender,35-44 years,,140,Place of Usual Residence on Census Night
B139,B03_VisDiff_SA2_NSW_25_34_yr,Visitor from Different SA2 in New South Wales Age 25-34 years,B03_VisDiff_SA2_NSW_Total,B03,people,age_gender,25-34 years,,139,Place of Usual Residence on Census Night
B138,B03_VisDiff_SA2_NSW_15_24_yr,Visitor from Different SA2 in New South Wales Age 15-24 years,B03_VisDiff_SA2_NSW_Total,B03,people,age_gender,15-24 years,,138,Place of Usual Residence on Census Night
B137,B03_VisDiff_SA2_NSW_0_14_yr,Visitor from Different SA2 in New South Wales Age 0-14 years,B03_VisDiff_SA2_NSW_Total,B03,people,age_gender,0-14 years,,137,Place of Usual Residence on Census Night
B136,B03_VisSame_SA2_Total,Visitor from Same Statistical Area Level 2 SA2 Total,B03_Vis_Tot_Visitrs_Total,B03,people,age_gender,Total,,136,Place of Usual Residence on Census Night
B135,B03_VisSame_SA2_85ov,Visitor from Same Statistical Area Level 2 SA2 Age 85 years and over,B03_VisSame_SA2_Total,B03,people,age_gender,85 years and over,,135,Place of Usual Residence on Census Night
B134,B03_VisSame_SA2_75_84_yr,Visitor from Same Statistical Area Level 2 SA2 Age 75-84 years,B03_VisSame_SA2_Total,B03,people,age_gender,75-84 years,,134,Place of Usual Residence on Census Night
B133,B03_VisSame_SA2_65_74_yr,Visitor from Same Statistical Area Level 2 SA2 Age 65-74 years,B03_VisSame_SA2_Total,B03,people,age_gender,65-74 years,,133,Place of Usual Residence on Census Night
B132,B03_VisSame_SA2_55_64_yr,Visitor from Same Statistical Area Level 2 SA2 Age 55-64 years,B03_VisSame_SA2_Total,B03,people,age_gender,55-64 years,,132,Place of Usual Residence on Census Night
B131,B03_VisSame_SA2_45_54_yr,Visitor from Same Statistical Area Level 2 SA2 Age 45-54 years,B03_VisSame_SA2_Total,B03,people,age_gender,45-54 years,,131,Place of Usual Residence on Census Night
B130,B03_VisSame_SA2_35_44_yr,Visitor from Same Statistical Area Level 2 SA2 Age 35-44 years,B03_VisSame_SA2_Total,B03,people,age_gender,35-44 years,,130,Place of Usual Residence on Census Night
B129,B03_VisSame_SA2_25_34_yr,Visitor from Same Statistical Area Level 2 SA2 Age 25-34 years,B03_VisSame_SA2_Total,B03,people,age_gender,25-34 years,,129,Place of Usual Residence on Census Night
B128,B03_VisSame_SA2_15_24_yr,Visitor from Same Statistical Area Level 2 SA2 Age 15-24 years,B03_VisSame_SA2_Total,B03,people,age_gender,15-24 years,,128,Place of Usual Residence on Census Night
B127,B03_VisSame_SA2_0_14_yr,Visitor from Same Statistical Area Level 2 SA2 Age 0-14 years,B03_VisSame_SA2_Total,B03,people,age_gender,0-14 years,,127,Place of Usual Residence on Census Night
B126,B03_Counted_home_Census_Night_Tot,Counted at home on Census Night Total,B03_Total_Total,B03,people,age_gender,Total,,126,Place of Usual Residence on Census Night
B125,B03_Count_hom_Census_Nt_85ov,Counted at home on Census Night Age 85 years and over,B03_Counted_home_Census_Night_Tot,B03,people,age_gender,85 years and over,,125,Place of Usual Residence on Census Night
B124,B03_Count_hom_Census_Nt_75_84_yr,Counted at home on Census Night Age 75-84 years,B03_Counted_home_Census_Night_Tot,B03,people,age_gender,75-84 years,,124,Place of Usual Residence on Census Night
B123,B03_Count_hom_Census_Nt_65_74_yr,Counted at home on Census Night Age 65-74 years,B03_Counted_home_Census_Night_Tot,B03,people,age_gender,65-74 years,,123,Place of Usual Residence on Census Night
B122,B03_Count_hom_Census_Nt_55_64_yr,Counted at home on Census Night Age 55-64 years,B03_Counted_home_Census_Night_Tot,B03,people,age_gender,55-64 years,,122,Place of Usual Residence on Census Night
B121,B03_Count_hom_Census_Nt_45_54_yr,Counted at home on Census Night Age 45-54 years,B03_Counted_home_Census_Night_Tot,B03,people,age_gender,45-54 years,,121,Place of Usual Residence on Census Night
